name,screen_name,description,followers_count,followers_count,friends_count,listed_count,favourites_count,created_at
Maehac,Maehac1,"Mãehac a mãe da Tiahac
Barisurtada
Geminiana das águas",5,5,149,0,8,Tue Nov 09 02:25:02 +0000 2021
Fuleco,lndcsilvs,nem eu sei,10,10,550,0,2183,Wed May 05 14:58:36 +0000 2021
Luiza,Luizahlt,,0,0,77,0,0,Tue Nov 09 12:37:40 +0000 2021
L U C A S M O R E I R A,cvslttn,"do nada!


@coletivoforja",11,11,60,0,93,Mon Sep 27 16:38:46 +0000 2021
Matias Bastos,MatiasBastos6,,1,1,18,0,0,Tue Nov 09 12:16:13 +0000 2021
RU BEN Sefu,ru_sefu,Ma façon d'être,15,15,112,0,0,Tue Nov 09 11:34:18 +0000 2021
Maria🍷🐺🐝🦂👑,moreirag07,♥,1385,1385,2393,0,12926,Wed Jul 16 02:41:10 +0000 2014
Jaahrdell11,Jaahrdel,Tentando entender como minha vida chegou até aqui,69,69,350,0,489,Wed Dec 20 15:04:02 +0000 2017
EDUARDO FONTOURA,fontouraedu086,No ritmo certo da vida.,0,0,26,0,7,Sun Nov 07 20:51:05 +0000 2021
Marcela Castelly,MarcelaJs2m,,9,9,146,0,1,Fri Feb 24 19:16:05 +0000 2012
Pedro Mattos,Pedro39Mattos,Perfil de Pedro,0,0,6,0,86,Tue Sep 07 19:02:31 +0000 2021
Bebeto junior,Bebetojunior96,,2,2,44,0,0,Tue Nov 09 10:17:28 +0000 2021
Adriano,Crf_s1lva,,2,2,81,0,0,Sat Nov 06 04:43:39 +0000 2021
ElisMendes,ElisMen74242160,Só pra observar,4,4,59,0,12,Thu Jun 17 00:12:38 +0000 2021
Maldonado Siqueira,MaldonadoSique1,,4,4,77,0,209,Thu Apr 30 06:09:49 +0000 2020
Nyedja Gonçalves,GoncalvesNyedja,"ser humano ,e ajudar o próximo",1,1,55,0,7,Tue Dec 08 01:49:33 +0000 2020
Kuquitacamargo,camargokuquita,"""...A vida não é nada mais nada menos que atores entrando e saindo de cena...""",1,1,58,0,4,Tue Nov 09 02:00:23 +0000 2021
Gabriel Nicolas,Gabriel01084375,,1,1,13,0,4,Tue Nov 09 05:53:13 +0000 2021
Amanga rosa,Amandatorezann,🍍,133,133,240,0,5828,Mon Apr 02 20:44:07 +0000 2018
Runá.,runapaiva,mulher trans,18,18,198,0,38,Sun Sep 09 21:55:45 +0000 2018
Pedro Paulo,PedroPa91303086,,7,7,458,0,182,Mon May 10 20:23:08 +0000 2021
Blog do Amarildo,AmarildoBlog,"Site de notícias, no DF e Entorno (https://t.co/LrYzWjga2E)",3,3,49,0,10,Mon Oct 04 21:18:18 +0000 2021
Ítalo Vinicius,Italo_Vinnicius,Ítalo Vinicius baterista profissional. sempre com muita luta e força de vontade para alcançar meus objetivos músicais.,68,68,237,0,1,Wed Sep 08 03:26:17 +0000 2010
Johnata 🍷,brendojohnata,"Perfil pessoal:
https://t.co/k0TLLu1jhd

Textos autorais:
https://t.co/MjyHf51KEH",221,221,580,0,275,Tue Dec 23 15:41:10 +0000 2014
cartolina-t,crln__bn,contemplando a solitude nas noites nubladas,14,14,89,0,70,Sun Oct 31 07:51:51 +0000 2021
El_Patrón,mynameisbebeto,My name is Patrón Pozo,1,1,117,0,0,Mon Nov 08 21:12:09 +0000 2021
Renata KR Mello,KrMello,,2,2,112,0,50,Mon Oct 04 23:07:31 +0000 2021
Carolina Berthault,CarolinaBerth10,,1,1,47,0,4,Wed Sep 15 02:32:15 +0000 2021
Day,dayannefeitoza,Casamento às cegas - Netflix day@gaiah.ag,11526,11526,647,2,597,Mon Sep 07 21:32:25 +0000 2009
Eder Rebouças,ederr92,"Técnico em Manutenção de Smartphones e Tablets ! ⚙️📱
Pai de um casal ❤️
Torcedor do Esporte Clube Bahia 🇫🇷
Apaixonado por Games 🎮🕹️",12,12,331,0,7,Fri Jul 15 02:52:58 +0000 2011
IvanJr,TheIvanJr01,"Escritor & Poeta 📕
Filosofia & Ciência ❤
Namorando 💍
Pan & Metrossexual ☕",19,19,509,0,829,Mon Oct 04 16:11:50 +0000 2021
Fabiana Lopes🍒,fabyanasl0523,a vida é curta demais pra ficar guardado mágoas da pessoas,192,192,889,2,59578,Fri Feb 17 21:15:33 +0000 2017
"ALVES, Bárbara",bab_lonia,🆘,85,85,146,1,69,Sat Jul 11 18:49:38 +0000 2009
Wires Alves,alves_wires,,2,2,120,0,29,Sun Mar 28 22:35:16 +0000 2021
Hiero,HieroAraujo,,1,1,31,0,0,Tue Nov 09 00:10:32 +0000 2021
rodrigo oliveira,Rodrigokamilly,,13,13,60,0,0,Sat Apr 23 21:26:27 +0000 2011
Lyu Cesar Rodrigues,lyucesarr,,0,0,58,0,0,Tue Oct 12 16:28:23 +0000 2021
Florzina OLIVEIRA BOMFIM,FlorzinaB,lindo,0,0,1,0,0,Tue Nov 09 00:14:13 +0000 2021
Zorro da Fiel $SCCP,NandocahFC,@Corinthians ❤ - Odiado pelos antis - É o time do povo é o coringão⚫⚪ - Enfermeiro e torcedor fanático e apaixonado de ALMA pelo Corinthians!,84,84,407,1,6379,Tue Oct 17 23:51:44 +0000 2017
Lennondj27,DJL3nn0n,Onde nóis passa banguelo põe dentadura pra sorrir 🎭,2,2,21,0,131,Mon Sep 13 06:39:29 +0000 2021
C.Caramelo,Ccarameloooo,,1,1,76,0,6,Sun Oct 24 14:35:28 +0000 2021
layneerats !,layneerats,,11,11,461,0,0,Thu Oct 28 23:03:15 +0000 2021
Yahayra Borges,Ya_Borgess,(i-a-rrai-ra),3,3,29,0,0,Sat Nov 06 10:32:35 +0000 2021
Fernanda Andrade,Fernand12832720,,1,1,72,0,26,Sat Nov 06 14:39:55 +0000 2021
Ateia,Ateiaatheist1,Só acredito nos olhos e na razão,59,59,552,0,1583,Tue Jun 16 17:35:47 +0000 2020
ananda fonseca,aaaaaananda,eu entendo as recalcada que me ofendeu se eu fosse elas também queria ser eu,3,3,18,0,1,Mon Nov 08 22:32:36 +0000 2021
TARCISO,TarcisoMartins5,🇧🇷🤖,48,48,655,0,3079,Mon Jul 05 15:50:28 +0000 2021
Regina,Regina41858870,,0,0,58,0,13,Tue Dec 03 19:02:25 +0000 2019
MF KIM,RealMFKIM,"Tentando isso aqui novamente
Tenho umas bandas esquisitas, faço comida com nome dificil e tenho uns interesses aleatorios",9,9,82,0,92,Mon Nov 08 20:06:23 +0000 2021
Osvaldo abreu,Osvaldoabreu25,,8,8,210,0,3502,Wed Dec 14 13:32:43 +0000 2016
Francisco Cid Alves,Fracid,,13,13,318,0,4581,Thu Apr 08 22:22:09 +0000 2010
Tayla Soure,SoureTayla,🥰😙🥰😚🥰😚🥰,0,0,41,0,6,Mon Nov 08 21:15:26 +0000 2021
Karine ✨,BarceloKarine,"Welinton 💍💖

Lilica⭐❤️",158,158,171,0,13018,Thu Jan 03 23:25:09 +0000 2019
Marcos 🥃🧊,Marcosa95260372,,448,448,739,0,11205,Thu Jul 07 13:06:09 +0000 2016
Magda Rasteli,MagdaRasteli,,5,5,87,0,166,Sat Nov 06 22:16:38 +0000 2021
Luciano Alves,lucianoj,,28,28,719,0,220,Tue May 05 23:01:03 +0000 2009
Hannah MacCimme,HannahMacCimme,,1,1,855,0,691,Sun Mar 18 13:46:22 +0000 2012
Carlos Rodrigues dos Santos,carlosrodst,"Filipenses 3,14 - ""Persigo o alvo, rumo ao prêmio celeste, ao qual Deus nos chama, em Jesus Cristo.""",3,3,167,0,108,Mon Nov 11 11:34:07 +0000 2019
Agroecologia é o Presente,agroeco_logica,"Amor a ecologia.
Agroecologia, Justiça social e debates socioambientais",50,50,194,0,60,Mon Sep 07 20:44:40 +0000 2020
Cibely Damaso,bell_anjoss,,4,4,75,0,0,Mon Nov 08 19:01:24 +0000 2021
Sekou Keita,SekouKe92041469,,1,1,39,0,0,Mon Nov 08 18:54:05 +0000 2021
yoshilargado,yoshilargado,A quarentena fez isso,3,3,113,0,2283,Sat Jul 18 20:48:01 +0000 2020
Carolaine graciliano,Chingona41,,4,4,73,0,11,Mon Nov 08 17:45:57 +0000 2021
Jefferson Feijão,JeffersonFeijo5,Pagode Futebol e Batucada .. tamo junto na pegada olha a gente é isso aí 🎼⚽️🥁😉,15,15,507,0,1,Fri Nov 05 01:07:58 +0000 2021
Matheus Fábio,Matheus74291620,"Aquariano 
Atleticano 
Namorando 💏💑❤",19,19,376,0,66,Thu Oct 21 10:36:54 +0000 2021
Elisangela Targino,targino120410,Uma mulher determinada nos seu projetos,0,0,33,0,0,Mon Nov 08 12:00:12 +0000 2021
Sai Covid,CovidSai,"espirita e esquerda até o fim, quero educação cultura fraternidade",29,29,421,0,18198,Fri Dec 11 12:54:43 +0000 2020
eumaria 🌼,mariaapaulag1,25/ Assistente Social / Pós graduação em Políticas Sociais / Muay Thai 👊,119,119,198,0,1924,Thu Sep 06 22:26:34 +0000 2018
DMTS_YKZ🩸,DereleksBolado,,36,36,125,0,1531,Tue Jul 13 03:41:07 +0000 2021
felippe,__flpp,,104,104,296,0,1307,Wed Apr 15 01:08:24 +0000 2020
Fernando_Godoi,Fernando_Descid,Um jovem à procura do amor próprio e alheio no meio dos encontros regados à cachaça da vida.,30,30,220,0,86,Thu Nov 04 13:40:11 +0000 2021
Risana Moura,MouraRisana,,11,11,236,0,171,Mon Mar 30 21:47:51 +0000 2020
Felina,adagiolarissa,,1,1,13,0,9,Mon Nov 08 00:22:29 +0000 2021
Eriky Daniel,ErikyDaniel2,só dá um salve flw 🤙🏄🧢,1,1,97,0,0,Sun Jan 19 05:54:32 +0000 2020
Décio Ribeiro,lilianribeir12,❤️🥰,0,0,17,0,1,Mon Nov 08 14:25:46 +0000 2021
Paola 🐕🐾🌍,doguinhosdalo,"Olá amigos. Somos um abrigo de animais resgatados , precisamos muito de ajuda para continuar esse trabalho 🐕🙏 Conta nova para maior alcance",29,29,482,0,940,Fri Nov 05 18:38:45 +0000 2021
Bruno Reis,brunofast95,"Seventy_Nine 🎶
Betim City
Hip Hop / Freestyle
Só o tempo dirá ⏳
Criado pelo rap 🎧🎙️",0,0,63,0,0,Sat Nov 06 14:27:20 +0000 2021
Márcio De Souza Liofilo,MLiofilo,Se feliz sempre é meu 🎯 alvo nunca julgar em vão alguém é paga os que eu devo meus objetivos nunca falha com os manos nunca julgar em vão,9,9,278,0,117,Wed Oct 27 19:16:52 +0000 2021
Leeh Goes,LeehGoes7,"Sou flamengo eu adoro o time e maravilhoso.
eu sou comprometida em um relacionamento sério a 1 ano e 5 meses que estámos juntos 🥰🥰❤️🙏😍❤️",518,518,1354,0,3064,Fri Oct 08 14:29:29 +0000 2021
Elifar Pereira,elifar_pereira,,0,0,49,0,0,Mon Nov 08 13:13:35 +0000 2021
Jaqueline Moscareli,JaquelineMosca1,,4,4,589,0,61,Mon Nov 08 12:04:08 +0000 2021
DesabafosdaAna,DesabafosdaA,,0,0,70,0,2,Mon Nov 08 12:33:14 +0000 2021
Jaque,jaquee_cardoso,História - UNESC,148,148,1395,0,8300,Tue Aug 01 23:57:35 +0000 2017
PΔJΔ,eclipse_vibes,paradoxo mítico 🌿,6,6,92,0,104,Sat May 29 01:34:43 +0000 2021
Sabrini,SabriniValentm,,17,17,47,0,23,Thu Mar 15 20:48:26 +0000 2018
Acid Burn,acidburnsjc,"Engenheiro,Esquerdista,Corinthiano,toco cavaquinho e ando de skate nas horas vagas! Apaixonado por Itamambuca!",5,5,439,0,118,Fri Nov 05 17:24:17 +0000 2021
Eduardo Krolow Carniel,CarnielKrolow,"Apaixonado por samba/carnaval
Bacharel em Educação Física UFPel
Mestre em treino de alto rendimento UP
Treinador adjunto sub-14 Maia Lidador
Pelotas🔄Porto",97,97,605,0,1418,Tue Jun 29 11:48:41 +0000 2021
Bia Plus 😉,Bia31925085,Para se expressar,2,2,108,0,6,Wed May 06 11:28:37 +0000 2020
asaltimbanca,asaltimbanca,,23,23,366,0,1424,Thu Dec 19 14:24:05 +0000 2013
Yohanna Abreu,Yohanna32538410,"Agudos/SP📍
Aquariana ♒
Mamãe da Marina 👩‍👧
SEP🐷",2,2,52,0,61,Fri Apr 16 05:05:10 +0000 2021
Patrícia Campos,c4mposs1996,perfil novo 🔥,8,8,123,0,10,Mon Nov 08 06:13:17 +0000 2021
Humor da Gema,HumorDaGema,Um caso de HUMOR com o Rio,23,23,185,0,79,Wed Nov 03 17:30:29 +0000 2021
Nointerpret,nointerpret,,0,0,25,0,24,Sun Nov 07 17:15:03 +0000 2021
Leh Godoy,LehGodoy13,"interzão🇦🇹
Leonina♌",6,6,110,0,78,Mon Nov 08 00:56:33 +0000 2021
Luke 🍥,LucasFDJulio,"Por aqui eu falo mais de jogos, música, séries, filmes, animes e livros.
Sem treta pessoal! ✌️
Cristo é meu Salvador!",245,245,294,1,68312,Mon Apr 15 01:25:35 +0000 2019
Debora,Debora46826066,,0,0,14,0,1,Sat Nov 06 03:50:14 +0000 2021
Murilo,mnn2788,,0,0,316,0,2622,Mon Aug 21 15:07:15 +0000 2017
Rodrigo Cabral,arqcabral89,,1,1,102,0,166,Mon Nov 01 05:19:30 +0000 2021
Gino Rodrigues,ginorodrigues,,50,50,132,2,80,Fri Dec 05 15:13:14 +0000 2008
arte gera arte,Anagattaz,"se vc discorda de mim se mata💋                                                         
 ana idk
@isaahszz_💗",102,102,123,0,1042,Fri Aug 20 10:19:07 +0000 2021
Andreia mendes,mendes2546,Meu jeito de ser,1,1,85,0,0,Mon Nov 08 01:32:29 +0000 2021
Daniel Féo,feocastro,,28,28,132,0,16,Mon Apr 12 11:59:16 +0000 2010
Gabriela,gabillson1987,Um charme só.,3,3,86,0,2,Mon Nov 08 00:55:35 +0000 2021
Lincoln Weitzel,lincolnweiter,,5,5,267,0,3716,Thu Sep 09 22:46:58 +0000 2021
Marcio Lyra,MLOMarcioLyra,,81,81,1571,1,827,Tue Jan 05 16:03:06 +0000 2010
Carol,rabelo_ca,"Agradeça cada amanhecer, sorria mais. Caroline - 2.5, Sagitáriana, Teimosia é o meu sobrenome ♐",256,256,518,11,7884,Sat Aug 08 01:31:39 +0000 2009
brenda,brendalidade,enfp-t,23,23,103,0,360,Thu Sep 03 19:32:33 +0000 2020
Mario,mmcc_rosa,"Quae sunt Caesaris, Caesari",4,4,156,0,2,Fri Nov 05 01:48:33 +0000 2021
Andre Bastos,breadbastos,,68,68,170,0,3,Tue Feb 22 23:02:28 +0000 2011
PSEMARCOS,psemarcos,Seja bem-vindo a minha lixeira criativa!,3,3,225,0,0,Tue Oct 19 00:04:47 +0000 2021
Antonio Pedro Melchior,Melchior_AP,"Advogado criminal, músico e pai do Martim. Professor Doutor de Direito Processual Penal.",134,134,85,1,8,Fri Aug 09 23:32:16 +0000 2019
katia americo garcia,AmericoKatia,,5,5,456,0,1040,Wed Mar 04 16:56:38 +0000 2020
Talita,talisp04,Paulista | Taurina ♉️ | 1996,4,4,163,0,127,Sun Nov 07 22:25:47 +0000 2021
Gustavo Deus,deus927,,0,0,42,0,137,Sun Sep 10 23:13:48 +0000 2017
manu_parducci,PsdManu,$$,4,4,28,0,5,Mon Jul 13 19:05:39 +0000 2020
Liduína,liudmala,"Triste, louca ou má. (Ela/dela)
Fora, Bolsonaro.",126,126,382,1,16897,Wed Aug 26 04:20:34 +0000 2015
Thim,Thiagomult,Eu sei fazer muitas coisas e sou muito bom em todas elas,51,51,587,0,23626,Thu Apr 18 17:43:23 +0000 2019
Luís Pereira,pereiraluisf,,55,55,365,0,1231,Fri Jul 20 22:23:57 +0000 2012
Felipe Oliveira,Felipe19022001,"Amoroso, carinhoso, alegre",8,8,217,0,230,Sun Nov 07 21:11:24 +0000 2021
Leandro,leotexas123,,1,1,55,0,0,Sat Nov 06 15:47:32 +0000 2021
Silva Herbert 47🙏,HerbertSilva45,A paz do senhor 🙏,40,40,1127,0,723,Thu Oct 14 17:08:18 +0000 2021
Roberto Tiago Correa Silva,Not_today_beto,,2,2,45,0,9,Wed Oct 27 20:50:59 +0000 2021
Paul_Atejando,HEBINHO_69,Ser CORINTIANO e não ter votado no boçalnaro.,7,7,314,0,92,Fri Oct 15 02:19:19 +0000 2021
Flavio Santos,FlavioS35228192,,0,0,17,0,2,Sun Nov 07 21:17:22 +0000 2021
Silasseaway,silasseaway1,,5,5,218,0,1,Sun Nov 07 21:22:04 +0000 2021
negretee,Eu_Morenn0,fala bonito (a),1,1,32,0,0,Sun Nov 07 21:14:26 +0000 2021
LULA,Esquerdinha79,Eu avisei!!!,156,156,565,0,11273,Sun Nov 12 02:51:41 +0000 2017
Jessica Silva,JehdasilvaSilva,,3,3,70,0,59,Sat Nov 06 10:38:15 +0000 2021
Plema Hare,plema_hare,"Revide sorrisos, compre paz!",0,0,59,0,17,Sun Nov 07 20:24:32 +0000 2021
Xande,Xande24429308,,0,0,39,0,1161,Tue Jul 13 23:33:40 +0000 2021
Dan,Danzin_thales,"Luta hoje, vitória amanhã 🙌🏼👑",8,8,152,0,32,Wed Sep 29 21:38:04 +0000 2021
gleidson daniel,GleidsonD2l,,13,13,99,0,1190,Sat Aug 30 04:34:41 +0000 2014
Lauraguas,waterslauram,É o meu jeitinho,253,253,718,0,8903,Wed Sep 09 17:28:33 +0000 2015
CagandoNoMato,CagandoNoMato99,Cagando no mato,2,2,297,0,1084,Tue Sep 21 14:08:39 +0000 2021
Silvah Silvah,SilvahSilvah2,Abençoada por aquele que jamais falhou !!!🤞🏻✨,3,3,80,0,28,Fri Oct 22 22:21:29 +0000 2021
Jose Mouzinho,JoseMouzinho2,,1,1,34,0,0,Sun Nov 07 18:47:28 +0000 2021
Raitz_ISADORA,RaitzISADORA1,,12,12,97,0,89,Sun Sep 19 18:11:05 +0000 2021
Renata Curcino,CurcinoRenata,"🎸Baixista apaixonada🎸
🌻Um ser em REconstrução🌻",4,4,140,0,19,Sun Nov 07 18:22:41 +0000 2021
ellen🍁,howudoinkween,ex-peoa fazenda 5 e socialite RHOA 👱🏾‍♀️,36,36,583,0,48942,Fri Sep 07 14:13:23 +0000 2018
Franpoeta🚩🚩♥️,FrancisFaria25,"Escritora, poeta, professora de Língua Portuguesa e Literatura. Mãe, esposa, mulher e amante da vida e dos livros. Adepta da esquerda e do #ForaBolsonaro",2095,2095,2498,3,1526,Wed Aug 13 18:54:50 +0000 2014
todo dia um foi mal pelo meu desequilíbrio químico,DDesequilibrio,todo dia eu me desculpando por alguma situação que eu criei por causa do transtorno bipolar ou do TDAH mesmo sabendo que eu não devia,6,6,164,0,13,Sun Nov 07 17:29:50 +0000 2021
Raquel,Raquelaibe10,Minha busca por memórias indeléveis.,3,3,30,0,6,Sun Nov 07 17:06:29 +0000 2021
Maíra,mairapagliuso,,0,0,63,0,53,Sat Nov 06 15:20:27 +0000 2021
Diego Alves,diguialves007,"~Meu estilo de vida~
~Liberta a minha mente~.",27,27,520,0,447,Sun Jul 25 23:08:12 +0000 2021
Niragira Eric,NiragiraEric15,,0,0,20,0,0,Sun Nov 07 17:10:22 +0000 2021
Gabriel,Gabriel58933622,,1,1,19,0,8,Sat Nov 06 20:46:49 +0000 2021
vaneli,vaneli17,"Eu não tenho rede que amenize as quedas. Para mim, certas fugas não valem. (João Antônio)",42,42,693,0,7672,Sat Jun 13 04:31:12 +0000 2009
Beth Marques,Elizabe07026682,"sagitariana 
apaixonada  pela vida  !!
me define !!",46,46,316,0,155,Thu Nov 04 15:56:41 +0000 2021
Luana Tavares,LuTa11576828,,1,1,5,0,1,Wed Nov 03 10:12:25 +0000 2021
Vendedor De Auto Peças,AutoVendedor,Blablabla,1,1,37,0,3,Mon Oct 04 18:52:44 +0000 2021
Royzada,roynsfw,mano o que você tá fazendo aqui?,1,1,114,0,1,Sat Jun 05 14:47:54 +0000 2021
Erasmo Santos,sv_moreno34,,11,11,180,0,765,Thu May 30 20:04:30 +0000 2013
M.Queiroz,Mqueirozao,"Em construção,
nesse mundo de ilusões
vivendo as emoções, atrás de um computador.
Mas prefiro a natureza e contemplar suas belezas.",2,2,68,0,61,Thu Oct 28 08:05:36 +0000 2021
Naldo,Naldo290072481,"Quanto mais difícil a subida, mais bonita é a vista lá de cima. 🙌💯",2,2,53,0,10,Fri Aug 06 06:27:59 +0000 2021
Rafael,Z91Rafael,"Comentarista profissional
Babaca por diversão
Usem outline",37,37,985,0,111,Tue Nov 02 19:07:55 +0000 2021
Carine,carinenoleto,"Mulher, mãe, professora.

🦊💙",168,168,648,2,5235,Wed Dec 30 14:17:46 +0000 2009
PL🇧🇷🐐,PLVETIN,11 dígitos na minha conta já é normal 🧢👽,1,1,108,0,44,Sat Nov 06 01:46:32 +0000 2021
IB 45,IB_45_officiel,dans le mot artiste on a de l'art❤️🥰,537,537,2803,0,406,Sun Sep 26 20:15:18 +0000 2021
Garrison Hunt,garrison_hunt3,Sk8🛹,2,2,128,0,2,Fri Oct 29 20:36:25 +0000 2021
Samir HA,SamirHA64822700,,0,0,23,0,3,Sun Nov 07 14:40:22 +0000 2021
Heloísa,Helosa34078898,Ser comum,1,1,96,0,10,Sun Nov 07 14:00:22 +0000 2021
Adrianinho YMJ,AdrianinhoY,"Artista em tempo integral, apaixonado pela vida, natureza, família e amigos.",1,1,106,0,3,Sun Nov 07 13:47:16 +0000 2021
Bruna Lima,BrunalimaYoga,Professora de Hatha Yoga,5,5,156,0,405,Fri Oct 22 11:13:58 +0000 2021
Thais Lima,sssiaht__,,8,8,65,0,0,Mon Oct 04 16:49:58 +0000 2021
